"Table 8: Age-specific percentages of health status, by IMD, by sex and age in England, 2021 [Notes 1 to 11]",,,,,,,,,,,,,
"Census 2021, England",,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,
Back to contents (this text contains a link),,,,,,,,,,,,,
Year,Country,Health Status,Sex,Age,IMD Decile,Count,Population,Age-specific Percentage,Lower 95% Confidence Interval,Upper 95% Confidence Interval,Notes,,
2021,England,Very bad,Female,30 to 34,7,580,"187,725",0.3,0.3,0.3,[z],,
2021,England,Very bad,Female,35 to 39,7,825,"183,150",0.5,0.4,0.5,[z],,
2021,England,Very bad,Female,40 to 44,7,"1,030","177,120",0.6,0.5,0.6,[z],,
2021,England,Very bad,Female,45 to 49,7,"1,485","183,075",0.8,0.8,0.9,[z],,
2021,England,Very bad,Female,50 to 54,7,"2,090","203,480",1,1,1.1,[z],,
2021,England,Very bad,Female,55 to 59,7,"2,490","204,490",1.2,1.2,1.3,[z],,
2021,England,Very bad,Female,60 to 64,7,"2,410","178,745",1.3,1.3,1.4,[z],,
2021,England,Very bad,Female,65 to 69,7,"2,195","158,675",1.4,1.3,1.4,[z],,
2021,England,Very bad,Female,70 to 74,7,"2,550","168,035",1.5,1.5,1.6,[z],,
2021,England,Very bad,Female,75 to 79,7,"2,645","126,310",2.1,2,2.2,[z],,
2021,England,Very bad,Female,80 to 84,7,"3,020","91,085",3.3,3.2,3.4,[z],,
2021,England,Very bad,Female,85 to 89,7,"2,765","58,800",4.7,4.5,4.9,[z],,
2021,England,Very bad,Female,90+,7,"2,450","38,250",6.4,6.2,6.7,[z],,
2021,England,Very bad,Female,Under 1,8,30,"24,700",0.1,0.1,0.2,[z],,
2021,England,Very bad,Female,1 to 4,8,80,"108,115",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,5 to 9,8,95,"148,575",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,10 to 14,8,125,"153,745",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,15 to 19,8,285,"144,605",0.2,0.2,0.2,[z],,
2021,England,Very bad,Female,20 to 24,8,385,"144,925",0.3,0.2,0.3,[z],,
2021,England,Very bad,Female,25 to 29,8,415,"163,165",0.3,0.2,0.3,[z],,
2021,England,Very bad,Female,30 to 34,8,495,"178,985",0.3,0.3,0.3,[z],,
2021,England,Very bad,Female,35 to 39,8,700,"180,480",0.4,0.4,0.4,[z],,
2021,England,Very bad,Female,40 to 44,8,860,"179,195",0.5,0.4,0.5,[z],,
2021,England,Very bad,Female,45 to 49,8,"1,340","185,430",0.7,0.7,0.8,[z],,
2021,England,Very bad,Female,50 to 54,8,"1,910","206,760",0.9,0.9,1,[z],,
2021,England,Very bad,Female,55 to 59,8,"2,180","206,965",1.1,1,1.1,[z],,
2021,England,Very bad,Female,60 to 64,8,"2,125","179,655",1.2,1.1,1.2,[z],,
2021,England,Very bad,Female,65 to 69,8,"2,040","160,605",1.3,1.2,1.3,[z],,
2021,England,Very bad,Female,70 to 74,8,"2,370","172,560",1.4,1.3,1.4,[z],,
2021,England,Very bad,Female,75 to 79,8,"2,560","130,820",2,1.9,2,[z],,
2021,England,Very bad,Female,80 to 84,8,"2,830","92,700",3.1,2.9,3.2,[z],,
2021,England,Very bad,Female,85 to 89,8,"2,730","60,510",4.5,4.3,4.7,[z],,
2021,England,Very bad,Female,90+,8,"2,485","39,430",6.3,6.1,6.6,[z],,
2021,England,Very bad,Female,Under 1,9,20,"23,865",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,1 to 4,9,70,"106,955",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,5 to 9,9,90,"149,705",0.1,[low],0.1,[z],,
2021,England,Very bad,Female,10 to 14,9,140,"156,735",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,15 to 19,9,250,"140,550",0.2,0.2,0.2,[z],,
2021,England,Very bad,Female,20 to 24,9,305,"131,195",0.2,0.2,0.3,[z],,
2021,England,Very bad,Female,25 to 29,9,360,"147,975",0.2,0.2,0.3,[z],,
2021,England,Very bad,Female,30 to 34,9,465,"165,280",0.3,0.3,0.3,[z],,
2021,England,Very bad,Female,35 to 39,9,525,"175,295",0.3,0.3,0.3,[z],,
2021,England,Very bad,Female,40 to 44,9,760,"181,350",0.4,0.4,0.4,[z],,
2021,England,Very bad,Female,45 to 49,9,"1,015","188,905",0.5,0.5,0.6,[z],,
2021,England,Very bad,Female,50 to 54,9,"1,470","206,775",0.7,0.7,0.7,[z],,
2021,England,Very bad,Female,55 to 59,9,"1,770","205,070",0.9,0.8,0.9,[z],,
2021,England,Very bad,Female,60 to 64,9,"1,835","177,965",1,1,1.1,[z],,
2021,England,Very bad,Female,65 to 69,9,"1,635","160,030",1,1,1.1,[z],,
2021,England,Very bad,Female,70 to 74,9,"2,130","175,800",1.2,1.2,1.3,[z],,
2021,England,Very bad,Female,75 to 79,9,"2,440","133,165",1.8,1.8,1.9,[z],,
2021,England,Very bad,Female,80 to 84,9,"2,570","95,120",2.7,2.6,2.8,[z],,
2021,England,Very bad,Female,85 to 89,9,"2,520","61,965",4.1,3.9,4.2,[z],,
2021,England,Very bad,Female,90+,9,"2,500","40,615",6.2,5.9,6.4,[z],,
2021,England,Very bad,Female,Under 1,10,20,"21,575",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,1 to 4,10,55,"102,290",0.1,[low],0.1,[z],,
2021,England,Very bad,Female,5 to 9,10,65,"152,540",[low],[low],0.1,[z],,
2021,England,Very bad,Female,10 to 14,10,125,"166,440",0.1,0.1,0.1,[z],,
2021,England,Very bad,Female,15 to 19,10,275,"157,255",0.2,0.2,0.2,[z],,
2021,England,Very bad,Female,20 to 24,10,270,"120,200",0.2,0.2,0.3,[z],,
2021,England,Very bad,Female,25 to 29,10,285,"119,565",0.2,0.2,0.3,[z],,
2021,England,Very bad,Female,30 to 34,10,310,"139,870",0.2,0.2,0.2,[z],,
2021,England,Very bad,Female,35 to 39,10,410,"163,985",0.3,0.2,0.3,[z],,
2021,England,Very bad,Female,40 to 44,10,530,"184,130",0.3,0.3,0.3,[z],,
2021,England,Very bad,Female,45 to 49,10,795,"196,305",0.4,0.4,0.4,[z],,
2021,England,Very bad,Female,50 to 54,10,"1,115","208,630",0.5,0.5,0.6,[z],,
2021,England,Very bad,Female,55 to 59,10,"1,365","205,675",0.7,0.6,0.7,[z],,
2021,England,Very bad,Female,60 to 64,10,"1,280","177,350",0.7,0.7,0.8,[z],,
2021,England,Very bad,Female,65 to 69,10,"1,275","159,435",0.8,0.8,0.8,[z],,
2021,England,Very bad,Female,70 to 74,10,"1,715","177,065",1,0.9,1,[z],,
2021,England,Very bad,Female,75 to 79,10,"2,000","134,405",1.5,1.4,1.6,[z],,
2021,England,Very bad,Female,80 to 84,10,"2,350","96,670",2.4,2.3,2.5,[z],,
2021,England,Very bad,Female,85 to 89,10,"2,420","63,715",3.8,3.6,3.9,[z],,
2021,England,Very bad,Female,90+,10,"2,310","40,325",5.7,5.5,6,[z],,
2021,England,Very bad,Male,Under 1,1,125,"38,385",0.3,0.3,0.4,[z],,
2021,England,Very bad,Male,1 to 4,1,405,"166,395",0.2,0.2,0.3,[z],,
2021,England,Very bad,Male,5 to 9,1,505,"219,415",0.2,0.2,0.3,[z],,
2021,England,Very bad,Male,10 to 14,1,530,"215,905",0.2,0.2,0.3,[z],,
2021,England,Very bad,Male,15 to 19,1,750,"192,990",0.4,0.4,0.4,[z],,
2021,England,Very bad,Male,20 to 24,1,"1,230","191,965",0.6,0.6,0.7,[z],,
2021,England,Very bad,Male,25 to 29,1,"1,545","197,440",0.8,0.7,0.8,[z],,
2021,England,Very bad,Male,30 to 34,1,"1,895","207,980",0.9,0.9,1,[z],,
2021,England,Very bad,Male,35 to 39,1,"2,310","195,445",1.2,1.1,1.2,[z],,
2021,England,Very bad,Male,40 to 44,1,"2,870","174,200",1.6,1.6,1.7,[z],,
2021,England,Very bad,Male,45 to 49,1,"4,100","168,555",2.4,2.4,2.5,[z],,
2021,England,Very bad,Male,50 to 54,1,"5,860","176,755",3.3,3.2,3.4,[z],,
2021,England,Very bad,Male,55 to 59,1,"6,920","163,405",4.2,4.1,4.3,[z],,
2021,England,Very bad,Male,60 to 64,1,"7,505","137,735",5.4,5.3,5.6,[z],,
2021,England,Very bad,Male,65 to 69,1,"5,800","108,290",5.4,5.2,5.5,[z],,
2021,England,Very bad,Male,70 to 74,1,"4,735","92,190",5.1,5,5.3,[z],,
2021,England,Very bad,Male,75 to 79,1,"3,510","59,515",5.9,5.7,6.1,[z],,
2021,England,Very bad,Male,80 to 84,1,"2,625","39,570",6.6,6.4,6.9,[z],,
2021,England,Very bad,Male,85 to 89,1,"1,600","20,810",7.7,7.3,8.1,[z],,
2021,England,Very bad,Male,90+,1,760,"9,060",8.4,7.8,9,[z],,
2021,England,Very bad,Male,Under 1,2,110,"35,135",0.3,0.3,0.4,[z],,
2021,England,Very bad,Male,1 to 4,2,255,"149,010",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,5 to 9,2,385,"195,575",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,10 to 14,2,385,"197,180",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,15 to 19,2,610,"182,130",0.3,0.3,0.4,[z],,
2021,England,Very bad,Male,20 to 24,2,875,"198,130",0.4,0.4,0.5,[z],,
2021,England,Very bad,Male,25 to 29,2,"1,100","213,040",0.5,0.5,0.5,[z],,
2021,England,Very bad,Male,30 to 34,2,"1,390","220,080",0.6,0.6,0.7,[z],,
2021,England,Very bad,Male,35 to 39,2,"1,675","201,705",0.8,0.8,0.9,[z],,
2021,England,Very bad,Male,40 to 44,2,"2,245","179,815",1.2,1.2,1.3,[z],,
2021,England,Very bad,Male,45 to 49,2,"2,940","173,030",1.7,1.6,1.8,[z],,
2021,England,Very bad,Male,50 to 54,2,"4,380","183,525",2.4,2.3,2.5,[z],,
2021,England,Very bad,Male,55 to 59,2,"5,370","170,010",3.2,3.1,3.2,[z],,
2021,England,Very bad,Male,60 to 64,2,"5,740","141,420",4.1,4,4.2,[z],,
2021,England,Very bad,Male,65 to 69,2,"4,625","110,105",4.2,4.1,4.3,[z],,
2021,England,Very bad,Male,70 to 74,2,"3,795","96,995",3.9,3.8,4,[z],,
2021,England,Very bad,Male,75 to 79,2,"3,000","64,970",4.6,4.5,4.8,[z],,
2021,England,Very bad,Male,80 to 84,2,"2,510","43,585",5.8,5.5,6,[z],,
2021,England,Very bad,Male,85 to 89,2,"1,635","23,525",7,6.6,7.3,[z],,
2021,England,Very bad,Male,90+,2,785,"10,435",7.5,7,8,[z],,
2021,England,Very bad,Male,Under 1,3,95,"33,500",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,1 to 4,3,240,"140,615",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,5 to 9,3,345,"182,660",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,10 to 14,3,390,"182,000",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,15 to 19,3,500,"172,830",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,20 to 24,3,745,"200,665",0.4,0.3,0.4,[z],,
2021,England,Very bad,Male,25 to 29,3,890,"222,245",0.4,0.4,0.4,[z],,
2021,England,Very bad,Male,30 to 34,3,"1,115","229,500",0.5,0.5,0.5,[z],,
2021,England,Very bad,Male,35 to 39,3,"1,390","209,705",0.7,0.6,0.7,[z],,
2021,England,Very bad,Male,40 to 44,3,"1,780","185,675",1,0.9,1,[z],,
2021,England,Very bad,Male,45 to 49,3,"2,410","177,935",1.4,1.3,1.4,[z],,
2021,England,Very bad,Male,50 to 54,3,"3,470","188,005",1.8,1.8,1.9,[z],,
2021,England,Very bad,Male,55 to 59,3,"4,495","176,240",2.6,2.5,2.6,[z],,
2021,England,Very bad,Male,60 to 64,3,"4,865","146,825",3.3,3.2,3.4,[z],,
2021,England,Very bad,Male,65 to 69,3,"3,865","116,605",3.3,3.2,3.4,[z],,
2021,England,Very bad,Male,70 to 74,3,"3,460","106,980",3.2,3.1,3.3,[z],,
2021,England,Very bad,Male,75 to 79,3,"2,950","72,735",4.1,3.9,4.2,[z],,
2021,England,Very bad,Male,80 to 84,3,"2,445","48,800",5,4.8,5.2,[z],,
2021,England,Very bad,Male,85 to 89,3,"1,615","26,415",6.1,5.8,6.4,[z],,
2021,England,Very bad,Male,90+,3,855,"12,050",7.1,6.6,7.6,[z],,
2021,England,Very bad,Male,Under 1,4,60,"31,235",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,4,200,"129,520",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,5 to 9,4,270,"167,425",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,10 to 14,4,280,"167,660",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,15 to 19,4,360,"165,285",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,20 to 24,4,625,"195,510",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,25 to 29,4,790,"211,350",0.4,0.3,0.4,[z],,
2021,England,Very bad,Male,30 to 34,4,900,"219,720",0.4,0.4,0.4,[z],,
2021,England,Very bad,Male,35 to 39,4,"1,195","202,045",0.6,0.6,0.6,[z],,
2021,England,Very bad,Male,40 to 44,4,"1,450","182,045",0.8,0.8,0.8,[z],,
2021,England,Very bad,Male,45 to 49,4,"1,980","177,510",1.1,1.1,1.2,[z],,
2021,England,Very bad,Male,50 to 54,4,"2,870","190,100",1.5,1.5,1.6,[z],,
2021,England,Very bad,Male,55 to 59,4,"3,665","183,775",2,1.9,2.1,[z],,
2021,England,Very bad,Male,60 to 64,4,"4,025","156,245",2.6,2.5,2.7,[z],,
2021,England,Very bad,Male,65 to 69,4,"3,395","129,430",2.6,2.5,2.7,[z],,
2021,England,Very bad,Male,70 to 74,4,"3,255","124,625",2.6,2.5,2.7,[z],,
2021,England,Very bad,Male,75 to 79,4,"2,860","86,470",3.3,3.2,3.4,[z],,
2021,England,Very bad,Male,80 to 84,4,"2,530","57,105",4.4,4.3,4.6,[z],,
2021,England,Very bad,Male,85 to 89,4,"1,785","31,305",5.7,5.4,6,[z],,
2021,England,Very bad,Male,90+,4,"1,025","14,535",7.1,6.6,7.5,[z],,
2021,England,Very bad,Male,Under 1,5,45,"29,075",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,5,175,"123,650",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,5 to 9,5,215,"161,985",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,10 to 14,5,240,"162,985",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,15 to 19,5,340,"158,955",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,20 to 24,5,580,"181,255",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,25 to 29,5,625,"194,325",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,30 to 34,5,760,"204,780",0.4,0.3,0.4,[z],,
2021,England,Very bad,Male,35 to 39,5,870,"191,555",0.5,0.4,0.5,[z],,
2021,England,Very bad,Male,40 to 44,5,"1,140","177,305",0.6,0.6,0.7,[z],,
2021,England,Very bad,Male,45 to 49,5,"1,590","176,720",0.9,0.9,0.9,[z],,
2021,England,Very bad,Male,50 to 54,5,"2,365","193,510",1.2,1.2,1.3,[z],,
2021,England,Very bad,Male,55 to 59,5,"3,055","190,775",1.6,1.5,1.7,[z],,
2021,England,Very bad,Male,60 to 64,5,"3,390","163,770",2.1,2,2.1,[z],,
2021,England,Very bad,Male,65 to 69,5,"3,000","137,640",2.2,2.1,2.3,[z],,
2021,England,Very bad,Male,70 to 74,5,"3,015","136,850",2.2,2.1,2.3,[z],,
2021,England,Very bad,Male,75 to 79,5,"2,765","97,900",2.8,2.7,2.9,[z],,
2021,England,Very bad,Male,80 to 84,5,"2,445","64,450",3.8,3.6,3.9,[z],,
2021,England,Very bad,Male,85 to 89,5,"1,875","35,600",5.3,5,5.5,[z],,
2021,England,Very bad,Male,90+,5,"1,035","16,450",6.3,5.9,6.7,[z],,
2021,England,Very bad,Male,Under 1,6,45,"28,885",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,6,130,"121,055",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,5 to 9,6,205,"160,140",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,10 to 14,6,210,"162,360",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,15 to 19,6,320,"155,295",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,20 to 24,6,475,"172,030",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,25 to 29,6,565,"185,985",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,30 to 34,6,615,"196,220",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,35 to 39,6,790,"186,705",0.4,0.4,0.5,[z],,
2021,England,Very bad,Male,40 to 44,6,940,"176,680",0.5,0.5,0.6,[z],,
2021,England,Very bad,Male,45 to 49,6,"1,435","179,015",0.8,0.8,0.8,[z],,
2021,England,Very bad,Male,50 to 54,6,"2,045","196,715",1,1,1.1,[z],,
2021,England,Very bad,Male,55 to 59,6,"2,735","196,160",1.4,1.3,1.4,[z],,
2021,England,Very bad,Male,60 to 64,6,"2,950","170,395",1.7,1.7,1.8,[z],,
2021,England,Very bad,Male,65 to 69,6,"2,640","145,020",1.8,1.8,1.9,[z],,
2021,England,Very bad,Male,70 to 74,6,"2,765","146,970",1.9,1.8,2,[z],,
2021,England,Very bad,Male,75 to 79,6,"2,675","106,025",2.5,2.4,2.6,[z],,
2021,England,Very bad,Male,80 to 84,6,"2,405","69,565",3.5,3.3,3.6,[z],,
2021,England,Very bad,Male,85 to 89,6,"1,850","38,960",4.7,4.5,5,[z],,
2021,England,Very bad,Male,90+,6,"1,115","17,940",6.2,5.9,6.6,[z],,
2021,England,Very bad,Male,Under 1,7,30,"26,635",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,7,105,"114,785",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,5 to 9,7,155,"153,535",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,10 to 14,7,160,"157,805",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,15 to 19,7,260,"150,505",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,20 to 24,7,390,"153,330",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,25 to 29,7,415,"166,165",0.2,0.2,0.3,[z],,
2021,England,Very bad,Male,30 to 34,7,550,"176,815",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,35 to 39,7,625,"174,120",0.4,0.3,0.4,[z],,
2021,England,Very bad,Male,40 to 44,7,730,"169,520",0.4,0.4,0.5,[z],,
2021,England,Very bad,Male,45 to 49,7,"1,040","176,725",0.6,0.6,0.6,[z],,
2021,England,Very bad,Male,50 to 54,7,"1,780","195,965",0.9,0.9,1,[z],,
2021,England,Very bad,Male,55 to 59,7,"2,225","197,005",1.1,1.1,1.2,[z],,
2021,England,Very bad,Male,60 to 64,7,"2,495","171,225",1.5,1.4,1.5,[z],,
2021,England,Very bad,Male,65 to 69,7,"2,255","148,475",1.5,1.5,1.6,[z],,
2021,England,Very bad,Male,70 to 74,7,"2,630","153,320",1.7,1.6,1.8,[z],,
2021,England,Very bad,Male,75 to 79,7,"2,555","111,330",2.3,2.2,2.4,[z],,
2021,England,Very bad,Male,80 to 84,7,"2,360","73,790",3.2,3.1,3.3,[z],,
2021,England,Very bad,Male,85 to 89,7,"1,920","41,340",4.6,4.4,4.9,[z],,
2021,England,Very bad,Male,90+,7,"1,160","18,710",6.2,5.8,6.6,[z],,
2021,England,Very bad,Male,Under 1,8,30,"25,610",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,8,110,"114,155",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,5 to 9,8,155,"154,875",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,10 to 14,8,180,"161,800",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,15 to 19,8,245,"156,425",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,20 to 24,8,385,"150,965",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,25 to 29,8,410,"160,275",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,30 to 34,8,440,"168,915",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,35 to 39,8,505,"169,990",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,40 to 44,8,665,"170,020",0.4,0.4,0.4,[z],,
2021,England,Very bad,Male,45 to 49,8,955,"179,375",0.5,0.5,0.6,[z],,
2021,England,Very bad,Male,50 to 54,8,"1,365","199,105",0.7,0.6,0.7,[z],,
2021,England,Very bad,Male,55 to 59,8,"1,875","198,670",0.9,0.9,1,[z],,
2021,England,Very bad,Male,60 to 64,8,"2,175","173,150",1.3,1.2,1.3,[z],,
2021,England,Very bad,Male,65 to 69,8,"2,085","149,425",1.4,1.3,1.5,[z],,
2021,England,Very bad,Male,70 to 74,8,"2,405","157,240",1.5,1.5,1.6,[z],,
2021,England,Very bad,Male,75 to 79,8,"2,340","114,230",2,2,2.1,[z],,
2021,England,Very bad,Male,80 to 84,8,"2,315","75,135",3.1,3,3.2,[z],,
2021,England,Very bad,Male,85 to 89,8,"1,830","42,735",4.3,4.1,4.5,[z],,
2021,England,Very bad,Male,90+,8,"1,145","19,495",5.9,5.5,6.2,[z],,
2021,England,Very bad,Male,Under 1,9,35,"24,775",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,9,95,"112,235",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,5 to 9,9,110,"157,170",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,10 to 14,9,165,"165,725",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,15 to 19,9,225,"149,980",0.2,0.1,0.2,[z],,
2021,England,Very bad,Male,20 to 24,9,295,"139,715",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,25 to 29,9,380,"146,040",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,30 to 34,9,410,"154,730",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,35 to 39,9,425,"163,015",0.3,0.2,0.3,[z],,
2021,England,Very bad,Male,40 to 44,9,560,"169,445",0.3,0.3,0.4,[z],,
2021,England,Very bad,Male,45 to 49,9,785,"181,115",0.4,0.4,0.5,[z],,
2021,England,Very bad,Male,50 to 54,9,"1,255","198,705",0.6,0.6,0.7,[z],,
2021,England,Very bad,Male,55 to 59,9,"1,555","197,240",0.8,0.7,0.8,[z],,
2021,England,Very bad,Male,60 to 64,9,"1,765","170,370",1,1,1.1,[z],,
2021,England,Very bad,Male,65 to 69,9,"1,720","148,295",1.2,1.1,1.2,[z],,
2021,England,Very bad,Male,70 to 74,9,"2,045","157,845",1.3,1.2,1.4,[z],,
2021,England,Very bad,Male,75 to 79,9,"2,150","116,275",1.8,1.8,1.9,[z],,
2021,England,Very bad,Male,80 to 84,9,"2,175","76,890",2.8,2.7,2.9,[z],,
2021,England,Very bad,Male,85 to 89,9,"1,855","44,220",4.2,4,4.4,[z],,
2021,England,Very bad,Male,90+,9,"1,115","20,165",5.5,5.2,5.9,[z],,
2021,England,Very bad,Male,Under 1,10,25,"22,815",0.1,0.1,0.2,[z],,
2021,England,Very bad,Male,1 to 4,10,65,"107,835",0.1,[low],0.1,[z],,
2021,England,Very bad,Male,5 to 9,10,105,"161,455",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,10 to 14,10,135,"175,735",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,15 to 19,10,185,"166,340",0.1,0.1,0.1,[z],,
2021,England,Very bad,Male,20 to 24,10,250,"129,320",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,25 to 29,10,240,"121,040",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,30 to 34,10,255,"129,485",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,35 to 39,10,320,"147,620",0.2,0.2,0.2,[z],,
2021,England,Very bad,Male,40 to 44,10,395,"168,980",0.2,0.2,0.3,[z],,
2021,England,Very bad,Male,45 to 49,10,565,"187,115",0.3,0.3,0.3,[z],,
2021,England,Very bad,Male,50 to 54,10,880,"200,485",0.4,0.4,0.5,[z],,
2021,England,Very bad,Male,55 to 59,10,"1,155","196,390",0.6,0.6,0.6,[z],,
2021,England,Very bad,Male,60 to 64,10,"1,290","170,825",0.8,0.7,0.8,[z],,
2021,England,Very bad,Male,65 to 69,10,"1,315","148,645",0.9,0.8,0.9,[z],,
2021,England,Very bad,Male,70 to 74,10,"1,660","158,750",1,1,1.1,[z],,
2021,England,Very bad,Male,75 to 79,10,"1,820","117,800",1.5,1.5,1.6,[z],,
2021,England,Very bad,Male,80 to 84,10,"1,815","78,645",2.3,2.2,2.4,[z],,
2021,England,Very bad,Male,85 to 89,10,"1,650","46,675",3.5,3.4,3.7,[z],,
2021,England,Very bad,Male,90+,10,"1,135","21,815",5.2,4.9,5.5,[z],,
2021,England,Very bad,Persons,Under 1,1,205,"75,430",0.3,0.2,0.3,[z],,
2021,England,Very bad,Persons,1 to 4,1,700,"325,175",0.2,0.2,0.2,[z],,
2021,England,Very bad,Persons,5 to 9,1,845,"429,055",0.2,0.2,0.2,[z],,
2021,England,Very bad,Persons,10 to 14,1,890,"421,145",0.2,0.2,0.2,[z],,
2021,England,Very bad,Persons,15 to 19,1,"1,380","375,890",0.4,0.3,0.4,[z],,
2021,England,Very bad,Persons,20 to 24,1,"2,205","387,505",0.6,0.5,0.6,[z],,
2021,England,Very bad,Persons,25 to 29,1,"2,970","415,150",0.7,0.7,0.7,[z],,
2021,England,Very bad,Persons,30 to 34,1,"3,925","442,735",0.9,0.9,0.9,[z],,
2021,England,Very bad,Persons,35 to 39,1,"4,950","408,850",1.2,1.2,1.2,[z],,
2021,England,Very bad,Persons,40 to 44,1,"6,255","354,655",1.8,1.7,1.8,[z],,
2021,England,Very bad,Persons,45 to 49,1,"9,135","337,730",2.7,2.6,2.8,[z],,
2021,England,Very bad,Persons,50 to 54,1,"12,500","354,805",3.5,3.5,3.6,[z],,
2021,England,Very bad,Persons,55 to 59,1,"14,660","329,415",4.5,4.4,4.5,[z],,
2021,England,Very bad,Persons,60 to 64,1,"14,910","275,710",5.4,5.3,5.5,[z],,
2021,England,Very bad,Persons,65 to 69,1,"11,375","217,285",5.2,5.1,5.3,[z],,
2021,England,Very bad,Persons,70 to 74,1,"9,510","190,710",5,4.9,5.1,[z],,
2021,England,Very bad,Persons,75 to 79,1,"7,325","129,575",5.7,5.5,5.8,[z],,
2021,England,Very bad,Persons,80 to 84,1,"6,380","93,650",6.8,6.6,7,[z],,
2021,England,Very bad,Persons,85 to 89,1,"4,325","55,820",7.7,7.5,8,[z],,
2021,England,Very bad,Persons,90+,1,"2,585","30,980",8.3,8,8.7,[z],,
2021,England,Very bad,Persons,Under 1,2,180,"68,755",0.3,0.2,0.3,[z],,
2021,England,Very bad,Persons,1 to 4,2,480,"291,160",0.2,0.2,0.2,[z],,
2021,England,Very bad,Persons,5 to 9,2,620,"382,465",0.2,0.1,0.2,[z],,
2021,England,Very bad,Persons,10 to 14,2,725,"384,495",0.2,0.2,0.2,[z],,
2021,England,Very bad,Persons,15 to 19,2,"1,155","356,770",0.3,0.3,0.3,[z],,
2021,England,Very bad,Persons,20 to 24,2,"1,610","402,365",0.4,0.4,0.4,[z],,
2021,England,Very bad,Persons,25 to 29,2,"2,195","442,195",0.5,0.5,0.5,[z],,
2021,England,Very bad,Persons,30 to 34,2,"2,850","460,920",0.6,0.6,0.6,[z],,
